GeneID	GSM8474242	GSM8474243	GSM8474244	GSM8474245	GSM8474246	GSM8474247
105376032	0	0	0	0	0	0
105376031	0	0	0	0	0	0
100506710	4944	4145	4195	3687	3353	4178
105376034	0	4	3	2	2	13
84186	817	693	676	878	797	1011
105376033	65	34	23	11	23	21
105376035	10	14	6	5	3	5
105376036	3	0	1	0	5	0
9380	1431	3053	932	1074	1037	1107
9925	794	970	547	646	610	738
64425	475	489	334	504	619	562
26267	138	272	123	226	150	220
401505	615	754	434	757	738	1047
22844	24	6	3	12	7	13
158234	1194	1071	828	984	825	1013
51010	461	550	430	450	465	481
105376037	43	26	29	21	30	15
79269	2577	2309	1819	1475	1461	1828
92014	602	748	466	551	473	606
6461	971	1948	631	795	824	797
105376039	2	7	14	7	8	0
107987064	0	2	0	0	0	0
107987065	0	0	0	1	0	0
105376040	0	0	0	1	0	0
219	730	978	570	942	906	1145
347252	30	31	34	46	36	69
105376041	0	0	0	0	3	0
105376042	0	0	0	0	0	0
100289137	174	397	153	164	142	231
253650	1267	933	892	984	740	1132
158228	51	124	28	38	14	15
105376043	1	3	0	0	0	4
105376044	0	0	0	0	0	0
101927042	0	0	0	0	0	0
79937	803	1094	615	443	397	449
105376045	0	0	0	0	0	0
647060	0	0	0	0	0	0
401507	0	0	0	0	0	0
401509	144	95	127	100	64	129
105376046	4	1	1	8	3	2
389741	151	165	70	100	60	103
654466	36	45	39	38	34	32
554249	13	17	6	8	7	10
105376050	18	25	25	29	20	20
107986992	21	2	4	8	5	18
107986991	88	169	82	85	108	142
112268033	0	0	0	0	0	0
112268034	0	0	0	0	0	0
102724431	0	0	0	0	1	0
105369249	0	0	0	0	0	0
441430	16	8	9	8	7	18
100133036	5	9	4	5	2	10
100132541	2	0	4	0	0	2
107986995	0	0	0	0	0	0
101929959	7	7	9	8	8	10
102724580	3	0	1	2	2	0
107984006	1	6	1	4	5	7
107986993	5	1	1	11	3	9
100132004	0	0	0	0	0	0
100302167	0	0	1	0	0	0
107986997	55	104	50	50	45	43
100132352	332	318	254	350	253	301
595135	97	100	106	85	75	96
105376058	8	32	31	26	22	29
440896	0	0	1	0	3	2
653404	3	2	3	5	3	3
644019	411	212	251	382	305	419
107986998	1	2	2	6	5	2
100616184	2	0	0	0	0	0
107984035	88	149	109	138	117	111
112268035	159	98	154	88	85	139
105376065	6	2	2	8	6	4
101928906	6	3	1	2	5	3
100289124	4	2	3	0	2	7
105376064	0	0	0	0	0	0
107987000	12	15	10	5	4	7
105376063	0	2	3	4	0	0
728577	226	258	145	147	127	159
389730	0	0	1	0	0	0
100996582	0	0	0	0	0	0
112268036	0	0	0	0	0	0
103908605	32	39	17	22	9	14
101927827	9	0	3	2	2	3
105500239	0	0	0	0	0	0
102724818	0	0	0	0	0	0
112268044	6	0	1	7	3	15
105376067	0	0	0	0	0	0
102724904	0	0	0	0	1	0
105379434	0	0	0	0	0	0
727905	0	0	0	1	0	0
107987066	0	0	0	1	0	0
653123	0	0	0	0	0	0
107984126	18	17	16	22	12	22
105379249	0	0	0	0	0	0
26165	0	0	0	1	0	0
401508	0	0	0	0	0	0
105379435	0	0	0	0	0	0
100289279	118	186	121	100	99	102
105379437	0	0	0	2	0	0
100132948	3	1	1	2	5	4
107987001	9	28	16	5	6	14
105379807	0	4	1	2	1	2
102723678	0	2	1	1	2	1
105379438	0	0	0	0	0	0
107987007	2	21	5	3	3	3
107987010	0	0	0	0	1	1
101930026	5	4	1	4	1	2
107987008	0	1	0	0	0	0
105379439	0	0	0	0	0	0
105379263	10	1	3	6	4	1
102724238	40	37	10	21	15	20
387628	23	19	14	18	14	13
643648	2	0	3	1	0	0
103908604	1	14	1	2	3	2
103352539	0	2	0	2	0	2
100132249	2	2	1	4	0	5
442421	1	0	0	0	0	0
403323	3	11	4	2	7	3
728673	40	44	28	41	48	36
107987006	3	1	6	8	5	12
107987004	5	1	0	1	2	4
107987003	0	1	0	0	0	2
286297	4	7	2	4	7	11
105379814	4	1	0	4	3	4
375719	7	0	3	6	7	3
100996643	11	6	5	18	24	24
105379442	2	1	1	8	8	3
107987009	44	20	12	27	21	39
105379255	0	0	0	0	0	0
203274	0	2	3	5	0	9
100616194	0	0	0	2	0	0
642236	105	123	113	86	69	109
644316	0	0	0	0	0	0
110006327	10	12	18	16	9	21
728747	6	11	12	7	8	11
105379257	0	0	0	0	0	0
101929583	0	0	0	0	1	0
107987067	0	1	0	1	2	1
107987068	4	0	3	5	4	5
100132154	156	96	116	275	251	391
102724507	2	4	1	7	2	3
105379443	1	2	1	2	1	7
112268045	1	0	2	3	8	7
653427	0	1	3	6	1	2
105379444	3	1	1	0	1	0
107987069	8	0	0	0	0	0
105379445	0	0	0	0	0	0
105379446	0	0	0	0	0	0
105379447	0	0	0	0	0	0
105379251	3	4	4	2	3	3
220869	819	610	710	928	756	1141
105379250	24	26	17	19	29	53
349334	3	2	0	1	0	1
101928381	0	1	2	4	4	4
107987071	0	0	0	2	0	1
101928195	0	0	2	2	2	5
441432	1	1	3	5	1	15
112267859	1	5	1	3	1	2
105379252	6	8	5	5	1	9
441425	10	12	12	7	6	27
642929	0	0	0	0	0	0
107987072	225	431	173	236	160	210
107987073	2	6	5	4	2	1
105379448	0	0	0	0	1	2
26149	306	211	216	163	128	212
728495	0	0	0	0	0	0
727830	0	0	0	0	0	0
105379450	0	0	0	0	0	0
643827	269	390	255	200	147	206
101927602	0	0	0	0	0	1
105379451	0	0	0	0	0	0
105379452	1	5	0	0	0	4
107987074	0	0	1	0	2	1
105379453	0	0	0	0	0	0
107987075	0	4	2	1	1	3
102723709	2	0	0	0	4	0
100131997	24	32	23	17	17	21
100133121	12	11	1	5	12	9
107987076	3	1	2	1	0	1
101928608	0	0	0	0	1	0
84210	21	21	21	23	20	40
445571	391	271	343	500	398	517
286380	8	1	3	3	1	1
107987077	0	0	0	0	0	1
101929800	0	0	0	0	1	1
102723624	0	0	4	2	3	3
572558	0	0	0	0	0	0
5239	5	12	5	9	5	12
105376070	17	18	24	26	18	44
169693	0	0	0	0	0	0
105376072	0	0	0	0	0	0
101927015	0	0	0	0	0	0
105376071	0	0	0	0	0	0
8395	16	4	9	7	9	5
116224	562	561	472	343	280	303
101927069	0	0	0	0	0	0
5568	0	0	0	0	0	1
2395	326	354	262	243	252	292
9414	526	838	398	620	664	784
100885775	0	0	0	0	0	0
9413	35	66	37	42	40	27
105376074	5	5	4	4	5	2
320	192	211	96	162	172	184
375743	4497	2873	3630	4266	3496	5389
105376076	0	0	0	2	4	0
494558	0	0	0	0	0	0
138255	3	5	0	3	0	0
256691	88	75	26	42	34	45
100507244	1	1	0	0	2	1
100507299	14	17	16	2	7	18
23137	1333	746	1488	1893	1264	2182
687	413	391	321	305	283	286
101927086	4	20	5	5	3	3
105376079	0	0	0	0	0	0
80036	5	1	0	0	1	0
107984011	0	0	0	0	1	0
105376078	0	0	0	0	0	0
406987	0	0	0	0	0	0
107987078	0	0	0	0	1	0
107987079	0	0	0	0	0	0
23670	2947	2815	2139	2135	1802	2397
51104	598	610	371	444	422	561
138241	404	302	276	336	263	370
101927108	2	2	8	1	4	10
138240	0	1	0	2	1	0
9615	7486	6182	5655	8588	7972	10246
100507540	81	59	44	49	26	68
7763	6993	6865	5184	4927	4519	5218
105376080	0	0	0	0	0	0
117531	9	14	17	4	6	2
101927234	1	3	0	0	0	0
101927191	8	0	4	0	0	3
101927258	4	0	0	0	0	0
216	74	80	71	24	16	25
105376081	1	0	1	8	2	13
301	18799	13998	15923	18778	16587	21620
105376082	0	0	0	0	0	0
101927281	0	0	0	0	0	0
105376084	0	0	0	0	0	0
105376083	0	0	0	0	0	0
102723850	0	0	1	0	3	0
105376085	0	0	0	0	0	0
105376086	1	1	0	0	0	0
101927329	36	18	37	27	16	19
105376087	0	0	0	0	0	0
101927358	0	0	0	0	0	0
103752585	0	0	0	0	0	0
6096	37	39	23	30	13	8
105376088	2	0	0	1	0	0
140803	1	14	7	2	1	1
55071	139	355	100	178	191	220
101927380	117	57	102	88	80	108
138199	1470	1049	1143	1331	1193	1597
54981	498	480	360	285	266	330
26578	532	657	338	469	454	603
105376090	19	11	18	5	15	21
107987080	21	48	22	14	14	19
105376091	0	0	0	0	0	0
5125	742	1057	549	597	569	607
55312	1887	1627	1459	1641	1689	2001
653162	11	22	10	26	7	14
2650	1387	1153	1017	908	795	1226
105376093	7	3	4	5	3	8
105376095	55	46	32	25	17	43
158471	282	201	204	216	167	202
50652	0	0	0	0	0	0
442425	0	0	0	0	0	0
105376096	0	0	0	0	0	0
100286938	39	50	35	34	16	32
23230	4956	3089	6324	5792	3771	6752
9630	31	26	38	23	17	28
101927422	0	0	0	0	0	0
2776	5880	4551	4381	4106	3760	4730
107987081	70	62	69	34	47	103
107987031	0	0	0	0	0	0
84131	3168	2402	2552	3747	3370	4589
29968	14958	18033	10278	8598	8528	10540
107987083	4	16	15	6	9	9
105376097	0	0	0	0	0	8
101927450	0	0	1	1	0	1
102723932	0	0	0	0	0	0
7091	327	307	210	227	227	266
101927477	0	0	0	0	0	0
105376101	0	0	0	0	0	0
105376100	0	0	0	0	0	0
105376099	0	0	0	0	0	0
105376103	0	0	0	0	0	0
107987084	0	0	8	0	0	0
105376105	0	0	0	2	0	0
107987085	0	0	0	0	0	0
7088	1158	2401	691	777	793	767
105376106	37	119	27	43	41	34
101927502	6	0	1	1	1	1
105376108	0	0	0	0	0	0
347127	0	0	0	0	0	0
389761	0	0	0	0	0	0
389762	0	0	0	0	0	0
105376107	0	0	0	0	0	0
389763	0	2	0	1	0	0
112268046	6	0	0	0	0	0
107987086	0	0	0	0	0	0
107987087	0	0	1	0	0	0
105376110	0	0	0	1	0	2
158158	852	789	659	688	531	650
112268037	43	37	21	31	21	29
102723989	15	22	17	3	5	21
257019	339	285	269	202	182	217
414328	280	382	240	134	203	170
29979	6497	5704	4803	6184	5443	6955
105376114	133	329	87	100	70	44
80318	555	310	434	548	441	632
101927552	112	85	82	62	62	83
55582	656	397	512	405	367	481
105376335	5	24	9	13	7	14
84267	492	589	368	432	358	459
3190	19355	18950	14518	16638	15608	18692
407043	54	41	41	39	40	26
80010	1184	985	862	1415	1191	1738
101927575	0	0	0	0	2	0
64078	26	49	33	24	17	27
105376116	0	6	0	2	0	0
102724036	0	0	2	0	0	8
4915	1	1	1	0	0	1
105376118	0	0	0	0	0	0
107987088	0	0	0	0	0	0
105376119	0	0	0	0	0	0
105376121	0	0	0	0	0	0
101927603	15	6	11	17	9	40
23287	2158	1523	1609	1723	1506	1895
102724057	63	52	20	20	19	17
389765	189	204	234	187	169	187
60560	6633	5661	4719	3906	3714	4407
51280	5094	5318	3508	4044	3587	4596
101927623	4	5	1	2	2	4
389766	24	4	16	14	11	16
81689	2263	2344	1782	2123	2013	2309
79670	1774	1302	1395	1430	1090	1528
102724080	0	0	0	0	0	0
105376123	0	0	0	0	0	0
105376124	0	0	0	0	0	0
2619	3	19	0	0	8	5
100506834	0	0	0	0	0	0
440173	0	0	0	0	0	0
494127	0	0	0	0	0	0
401535	0	0	0	0	0	0
105376126	0	4	3	4	0	0
107987090	0	0	1	0	3	0
105376127	0	0	3	0	2	8
1612	3156	4456	2301	2371	2071	2254
100506897	2	0	0	0	0	5
1514	2011	2613	1369	2002	1857	2094
392360	0	0	0	2	0	0
112267903	2	4	2	2	0	0
1518	2	2	2	0	0	0
392364	2	4	6	0	0	1
107987091	36	9	31	4	5	10
497256	1	0	3	2	0	1
286234	13	8	20	4	5	1
441452	2	10	1	7	8	0
23552	236	452	197	193	185	192
105376131	0	3	0	0	3	7
102724156	49	43	38	14	27	19
645961	36	38	18	11	11	10
10927	9005	8467	6701	7968	7235	9021
105376134	33	57	30	21	34	16
158046	356	590	223	98	114	152
286238	0	0	0	0	0	0
105376135	0	0	0	0	0	0
100423015	0	0	0	0	0	0
286223	0	2	1	2	0	4
1903	27	32	22	50	68	104
53358	10	13	6	17	14	23
105376136	3	9	2	1	0	15
1164	384	392	237	1921	1729	2192
100422936	0	0	2	14	7	21
79048	1164	1218	898	899	782	1165
10507	668	1291	548	593	602	772
105376137	303	437	223	227	195	212
105376139	0	0	0	0	1	0
10912	0	9	0	0	1	1
100129066	0	0	0	0	0	0
102724237	0	0	0	0	0	0
105376140	0	0	0	0	0	0
107987032	0	0	0	0	0	0
101927823	0	0	0	0	0	0
101927847	0	0	0	0	0	0
286370	0	0	0	0	0	0
100422963	0	0	0	0	0	0
105376142	0	0	0	0	0	0
101927873	4	7	9	9	10	5
340515	0	0	0	0	0	0
54769	1	5	1	0	4	8
6850	37	52	22	40	19	30
105379829	0	0	0	1	0	0
105376143	7	0	0	0	0	0
100507103	56	48	52	42	16	52
105376144	0	0	0	0	0	0
100129316	3	3	3	6	4	1
100129347	6	1	1	0	1	3
549	763	802	594	578	424	539
4783	800	704	520	429	439	453
105376146	0	22	1	1	4	7
100500821	0	0	0	0	0	0
100500902	0	0	0	0	0	0
105376147	0	0	0	0	0	0
4920	0	5	4	5	4	0
101927935	0	0	0	0	0	0
105376148	0	0	0	0	0	0
107987094	0	4	0	0	1	0
10558	2583	2128	1901	2265	2218	2664
100128076	1	2	2	0	0	1
158314	0	1	0	0	0	0
112268047	1	0	0	6	1	0
138652	0	0	0	2	2	0
112268048	127	101	102	111	103	129
3376	11512	11227	8270	9153	8804	10828
100500918	1	5	0	3	5	5
100124534	1	5	0	3	5	5
55035	1424	1018	1197	1735	1557	2013
401541	288	296	212	273	275	306
4969	19	9	7	10	12	14
4958	1	1	6	0	6	5
54829	10	7	16	1	2	14
1842	45	43	42	46	66	99
100616351	0	0	0	0	0	0
64768	339	476	231	365	321	310
100128361	35	50	21	30	28	42
107987095	36	35	20	43	41	35
23299	1323	2079	823	1466	1221	1513
101929748	8	0	0	0	2	0
138649	42	53	41	24	28	25
83744	450	389	356	349	322	361
642943	0	0	0	0	0	0
89846	55	64	9	15	10	12
101927954	1	5	3	4	4	4
203328	0	27	2	10	1	0
101927993	0	3	0	0	0	0
84270	190	592	189	117	112	141
4814	258	610	148	201	206	178
65268	185	281	96	107	93	118
445577	16	33	9	23	24	23
107987097	111	131	66	103	71	117
158293	1945	2291	1491	1682	1471	1725
23196	6175	6992	4232	5267	4845	5792
5253	1115	2025	784	999	864	908
100847045	0	0	0	0	0	0
107987098	35	68	30	42	22	51
100422927	0	0	0	0	0	0
101928014	0	0	0	0	0	0
56033	9	17	3	1	1	0
101928040	1	1	1	0	2	0
138639	409	406	269	359	328	443
107987099	7	0	2	1	0	0
406881	0	0	0	0	0	0
406888	19	3	10	11	5	7
158257	103	94	91	100	50	104
406886	12	13	24	20	8	34
169841	87	116	95	103	84	89
105376154	16	5	2	3	3	3
54754	1	3	1	0	1	6
100132077	2	2	14	1	1	2
84641	2714	2984	1842	2874	2745	3436
107987100	47	70	36	40	23	36
101928099	162	174	119	106	107	103
8789	53	49	50	26	20	37
2203	3	0	0	0	1	4
107987101	9	4	9	2	8	19
84909	732	1025	469	639	561	651
100313780	0	3	0	0	4	0
101928119	11	23	7	13	7	10
102466518	0	11	3	1	0	1
407011	17	15	3	2	1	6
407019	16	19	7	8	2	2
100422842	7	8	2	3	2	2
407012	3	8	1	0	2	2
2176	413	515	254	510	419	573
107987102	22	38	32	36	27	31
105376155	0	4	9	10	3	0
105376156	31	82	51	29	36	53
5727	98	92	82	56	41	60
100507346	5	4	6	9	5	8
105376157	0	0	0	0	0	0
105376158	0	0	0	0	0	0
112268049	0	0	0	0	0	0
105376161	0	0	0	0	0	0
100128782	348	266	173	250	162	243
107987103	5	1	0	0	0	3
375748	1539	1203	1250	1260	950	1297
100188953	7	2	2	1	1	0
105376159	2	0	0	2	0	9
158435	0	0	1	0	0	0
158434	0	0	0	0	1	0
112268039	0	0	0	0	0	0
107987033	0	0	0	0	1	0
3293	61	61	33	25	28	32
105376162	4	10	7	1	4	6
11046	229	342	200	161	159	227
195828	324	207	246	1014	1062	1259
22927	411	523	266	459	399	529
8555	1323	1288	983	1016	829	1022
105376163	15	18	16	13	6	7
195827	897	1105	633	805	720	903
441455	17	9	4	3	4	17
22869	1089	846	890	896	753	1072
158431	177	166	175	168	148	149
100132781	23	16	8	3	10	12
441454	96	95	81	62	62	55
84278	311	594	253	237	219	271
441457	49	75	37	22	39	31
1515	58	51	47	85	43	65
340508	0	2	0	0	0	0
107987104	0	0	4	0	1	0
100507415	26	7	7	1	2	0
105376166	8	5	2	0	0	0
112268050	19	11	5	10	5	0
101926917	97	132	113	109	77	130
57653	76	110	57	72	54	86
100499484	13	27	10	19	12	17
100499483	68	83	58	59	49	78
100302223	7	1	1	0	0	8
286359	0	0	0	0	0	0
105376167	0	0	0	0	0	0
23424	864	1018	606	816	746	867
7111	2344	2844	1571	2181	2195	2288
105376168	9	0	4	4	5	12
158427	1399	1558	1097	1452	1399	1611
4686	1982	1991	1484	2041	1777	2234
105376171	15	6	2	12	7	14
7507	465	345	353	406	357	456
101928337	8	4	21	6	9	22
2304	301	536	233	460	378	421
112268051	47	71	38	38	34	20
51531	314	356	288	285	274	358
55363	0	0	0	0	0	0
10541	2949	3937	2191	4328	3924	4621
54187	163	320	144	273	240	255
9830	984	1165	583	740	637	844
7464	661	883	419	496	515	580
55357	1050	1878	547	866	771	872
102465514	0	1	1	0	0	4
9568	17	17	2	16	18	28
203286	968	1810	833	833	769	890
79695	185	158	115	121	92	132
102724684	0	0	0	0	0	0
1306	22	51	13	4	13	31
7046	1506	1293	1102	1472	1175	1560
105376174	0	0	0	0	0	2
85365	1001	1152	625	818	657	957
10952	902	1393	620	761	714	897
100996569	0	0	0	0	0	0
107987011	1	0	0	0	0	0
107987012	0	0	0	0	0	0
101928438	3	3	0	0	3	1
8013	18	36	20	38	43	54
441461	2	7	4	5	2	7
55014	2158	2070	1906	1743	1401	2103
23071	1253	1265	1029	1309	1251	1510
105376176	0	1	2	4	0	5
27130	1134	920	807	847	768	997
54881	997	1020	787	1025	1072	1113
105376177	39	9	28	26	23	30
91283	608	618	408	723	622	795
100526694	492	382	363	528	434	559
8577	309	207	245	306	258	320
347273	44	56	50	64	48	57
105376179	0	0	0	0	0	0
105376180	0	0	0	0	0	0
105376181	0	0	0	0	0	0
54886	0	4	0	0	0	2
105376183	0	0	0	0	0	0
105376182	0	0	0	0	0	0
570	7	7	7	18	14	6
54534	433	358	386	512	454	516
7743	938	714	821	803	681	893
229	2	2	3	1	2	7
105376184	0	0	0	0	0	0
101928470	5	4	6	0	4	0
84302	109	113	47	41	55	34
56254	1681	1570	1165	1249	1088	1246
116443	22	19	23	35	18	51
5535	0	0	1	5	0	0
105376186	4	0	4	9	3	0
105376187	0	0	0	0	0	0
105376188	0	0	0	0	0	0
105376190	0	0	0	0	0	0
414319	0	0	2	0	0	0
1539	0	0	0	0	0	0
105376191	0	0	0	0	0	0
101928496	0	0	0	0	2	0
105376192	0	0	0	0	0	0
105376193	0	0	0	0	0	0
101928523	0	0	0	0	0	0
101928550	0	0	0	0	1	0
10592	1305	810	1202	4268	3340	4589
105376194	0	0	0	0	0	0
105376195	0	0	0	0	0	0
138805	0	1	0	0	0	0
138804	0	0	0	0	0	0
138803	0	0	0	0	0	0
138802	0	0	0	0	0	0
138799	0	3	0	0	0	0
392376	0	0	0	0	0	0
286362	0	0	0	0	0	0
107987105	0	0	3	1	1	0
286365	0	0	0	0	0	1
25934	668	557	490	487	424	553
55335	278	185	202	164	92	151
19	1632	1712	1347	1369	1207	1574
105376196	2	8	1	2	1	0
107987106	0	7	8	0	0	0
105376197	0	0	0	0	0	0
112268038	2	20	0	4	2	2
23446	6465	5922	4327	3767	3642	4652
83856	399	264	472	549	395	622
26134	132	85	78	114	80	97
105376199	42	10	17	16	17	22
2218	1576	1036	1170	1306	1199	1655
6887	11	8	6	11	1	0
55151	667	385	426	542	519	745
107987107	0	10	6	4	5	4
107987108	0	0	0	2	1	3
107987109	0	0	0	0	0	0
105376201	0	4	0	0	0	0
102465995	0	0	0	0	0	0
100996590	0	0	0	0	0	0
105376204	4	0	2	0	2	0
58499	136	149	72	86	100	103
340512	0	7	0	3	5	0
107987110	0	0	0	0	0	0
112268052	33	771	37	45	35	37
5887	8677	7876	6216	8308	7433	9298
107987111	0	0	0	1	0	0
101928720	0	0	0	0	0	0
9314	396	1052	337	488	611	674
112268053	0	3	0	0	0	0
105376206	0	0	0	0	0	3
105376205	10	1	0	0	2	0
105376207	1	0	0	0	0	1
105376208	4	1	0	4	2	5
105376209	0	0	0	0	0	0
105376211	0	0	0	0	0	0
107987112	0	0	0	0	0	12
105376214	7	7	9	6	3	6
105376213	0	0	0	0	0	0
105376212	0	0	0	0	0	0
10880	0	0	0	0	0	0
10881	1	0	0	0	0	0
8518	1717	1727	1205	1295	1274	1534
54942	641	441	500	522	488	570
8727	1734	1296	1216	2440	2071	2853
105376216	12	4	1	13	3	11
23731	4948	5318	3648	4007	3911	4896
407036	8	3	0	0	0	3
23732	0	0	1	0	0	0
54566	1001	869	700	964	892	1076
107987113	60	48	51	56	72	84
5774	1672	1764	1150	1260	1228	1502
100500898	0	0	0	0	0	0
445815	1075	1054	892	2396	1942	2586
107987013	0	0	0	0	0	0
105376217	0	0	0	0	2	0
100189025	1	0	0	0	0	0
401546	0	4	7	8	7	13
7295	2527	2649	1695	2611	2446	3106
107987114	0	0	0	0	0	0
255220	4	1	2	0	2	0
79987	27	15	18	13	4	6
105376218	0	0	2	1	0	10
4593	10	8	10	2	9	17
107987115	12	3	0	0	5	0
1902	972	879	576	535	514	670
105376219	0	0	0	0	0	0
102465800	0	0	0	0	0	0
26248	0	3	5	0	1	6
23392	5316	5014	3586	4150	3762	4508
158399	467	256	398	414	372	608
22949	1158	1249	788	1131	983	1255
652972	0	0	0	0	0	0
107987116	16	24	13	6	11	14
552891	1034	846	813	946	893	1118
548645	364	229	229	453	375	453
2790	1032	808	812	940	887	1111
158401	73	38	41	50	50	90
7357	1211	1239	880	1413	1196	1508
100616114	0	1	1	5	0	6
105376220	95	36	46	34	36	41
64420	94	118	84	98	97	156
9991	6585	5115	5132	5492	4898	6717
84263	1981	1579	1319	1785	1658	2080
100133204	169	175	98	117	126	167
158405	3038	2332	2090	1857	1602	2076
58493	667	658	515	749	634	807
107987117	2	1	0	0	1	0
401548	1246	1376	915	955	845	1017
107987118	66	32	42	32	21	38
57864	51	24	16	10	14	16
112268054	11	5	16	5	8	7
169834	414	222	374	375	264	424
7539	13	19	19	21	20	22
100128385	39	41	16	45	40	38
286333	31	36	16	50	33	41
1318	50	56	41	32	32	43
23307	1151	1295	843	805	822	1002
1317	1097	1247	720	1217	1064	1165
107987119	2	1	1	5	2	12
246184	426	366	307	417	381	445
9128	686	735	455	1037	1028	1143
138065	0	11	1	6	0	3
114987	291	323	231	274	172	242
54836	46	66	22	49	42	48
81932	142	398	100	87	91	130
210	927	1096	612	661	660	714
54107	1262	1352	872	1898	1739	2128
257169	43	34	28	21	22	14
5998	1732	3106	1189	1048	1017	948
105376222	14	19	4	3	18	16
105376223	10	22	21	15	8	2
114991	1090	1655	783	817	741	819
259	33	38	16	18	19	2
107987120	0	10	1	0	1	0
113220	383	981	292	119	112	133
105376225	0	0	0	0	0	0
85301	395	744	393	243	214	264
619556	0	0	0	0	0	0
105376224	11	30	9	5	5	7
5004	0	1	0	2	3	0
5005	0	1	0	0	3	0
80709	404	513	222	294	259	224
25861	328	631	224	235	214	245
105376228	8	0	4	1	2	0
105376229	0	0	0	0	0	0
9550	2109	1918	1631	1627	1769	1945
203197	870	1089	491	543	544	633
105376230	1	2	1	0	1	0
107987121	2	8	1	0	1	8
100505478	0	3	7	11	6	4
105376231	4	1	7	2	0	4
9966	0	3	1	10	4	21
944	0	0	4	0	0	0
3371	64	172	102	434	372	456
101928748	0	0	0	0	0	0
50514	0	0	0	0	0	0
105376233	0	0	0	0	0	0
105376232	0	0	0	0	0	0
105376235	8	1	1	7	10	13
101928775	0	0	0	0	0	0
105376234	0	0	0	0	0	0
58483	0	0	0	0	0	0
105376236	0	0	0	0	0	1
5069	36	15	9	10	14	24
105376241	0	0	0	2	0	0
493913	8	0	3	5	3	8
23245	88	148	69	91	76	84
100128505	0	6	5	0	1	0
107987014	0	1	1	1	3	0
107987015	0	2	0	1	1	1
105376240	0	1	0	0	0	0
22954	498	608	258	291	273	306
105376239	2	14	10	7	0	17
105376238	3	0	1	0	3	0
100124538	0	0	0	0	0	0
105376237	0	0	0	1	1	0
105376242	1	0	0	0	0	0
101928797	0	0	0	0	0	0
7099	6	2	2	16	13	24
105376244	0	0	0	0	0	1
105376243	0	0	0	0	0	0
105376246	0	0	0	0	0	0
105376247	0	0	0	0	0	0
105376248	0	0	0	0	0	0
105376249	0	0	0	0	0	0
102724929	0	0	0	0	0	0
111216287	0	0	0	0	0	0
107987035	0	0	0	0	0	0
101928849	0	0	0	0	0	0
1620	0	0	2	1	0	0
105376250	0	0	0	0	0	0
107987122	0	0	0	0	0	0
106146149	0	0	0	0	0	0
107987123	0	0	0	0	0	0
107987124	0	0	0	2	2	1
406939	0	0	0	0	0	0
105376253	9	3	3	1	5	11
55755	1646	1436	1273	2893	2503	3431
1955	980	1097	766	926	779	920
26190	3086	2854	2217	2790	2524	3270
100288842	246	242	149	243	200	278
5711	1422	1390	1134	1249	1236	1463
253039	686	860	478	460	349	521
26147	174	373	113	491	538	568
7185	27	10	5	8	3	5
110599590	0	3	3	1	1	6
727	30	14	10	27	18	33
11064	155	140	186	452	342	637
51552	3543	3434	2588	2509	2286	2908
2934	1108	2688	804	684	691	587
57000	120	173	69	63	61	85
2040	660	779	519	536	474	616
102723324	0	1	0	2	0	1
2681	0	0	0	0	0	1
107987016	0	0	0	1	0	0
153090	1434	2937	796	909	888	963
105376257	5	10	4	3	4	6
107987125	0	0	0	0	0	0
158135	86	199	108	65	46	89
100616312	1	2	0	0	0	0
4702	868	932	532	506	572	550
254956	11	1	0	0	0	0
26468	85	106	26	33	24	61
92400	1030	838	756	877	792	940
92399	1359	1416	1009	1074	986	1198
5742	319	438	210	225	182	290
26740	13	15	11	3	6	1
347168	1	0	0	1	2	0
26219	0	0	1	0	0	0
138883	0	0	0	0	0	0
138881	0	0	0	0	1	4
138882	0	0	0	0	0	0
347169	0	0	0	0	2	0
158131	0	2	2	0	2	0
26737	0	0	0	0	0	0
26735	0	0	0	3	0	0
254973	0	0	0	0	0	0
392390	0	0	0	0	0	3
392391	0	0	0	0	0	0
392392	0	2	0	0	1	5
5082	679	711	555	617	525	749
54542	4334	3907	3483	4311	3817	4887
692206	0	0	0	2	2	0
10773	609	359	484	522	484	731
57684	516	385	438	381	323	441
23637	2237	2193	1798	1977	1629	2223
105379839	1	1	3	4	4	6
2844	29	11	9	7	19	25
55342	1348	1343	1082	1709	1520	2083
81571	140	168	85	60	54	103
693185	2	4	3	1	1	3
105376265	0	0	0	0	0	0
286204	56	73	16	16	17	12
57706	499	786	406	508	451	524
693186	0	4	2	0	0	0
102465688	0	0	0	0	0	0
105376266	12	5	5	19	13	14
105376267	0	0	0	0	0	0
100505588	0	1	0	0	0	0
9355	8	11	5	5	13	2
107987037	0	0	0	0	0	0
10783	1023	1760	699	636	646	764
613206	11	15	12	5	21	45
105376269	26	14	4	6	12	8
5695	1955	2658	1349	1762	1795	1913
100129034	1840	2399	1304	1247	1244	1467
105376270	13	24	17	6	14	1
347088	2	5	3	4	2	0
2516	3	3	0	0	0	0
2649	555	820	354	384	423	497
100379345	47	41	28	25	14	23
406954	1	7	2	1	0	2
406956	0	0	20	12	2	10
107987126	0	15	2	6	4	12
169611	361	614	209	265	284	245
401551	34	104	41	45	48	32
11224	5120	6318	3459	4473	4570	6143
81873	616	1016	512	727	560	613
2800	1265	979	813	853	813	941
286205	593	447	469	492	432	773
